Response
12968
18468
14424
10420
13640
14252
13932
17032
15658
15352
16780
9532
15124
16834
19232
16630
10406
8128
12806
17310
12306
11800
18854
11620
12736
12714
8716
7618
10516
12112
10930
11940
7710
6918
9318
11108
11512
12006
6804
11016
8902
9804
9902
14420
6404
11502
12008
12512
11604
10926
6810
8812
10902
15420
11902
10216
10104
9902
11306
11210
12534
9824
10208
7702
10734
10200
9606
15104
13702
11804
10102
9412
10606
9508
6604
13756
10506
13502
12006
13006
10204
18910
9512
12220
16732
20840
19618
16120
12222
6408
5704
8604
8608
800
800
400
0
0
200
0
0
0
0
200
1908
14310
16118
11004
10902
14710
11812
13706
10906
14214
9406
12012
7706
16464
14842
9302
13616
10918
12206
10910
11524
15840
9608
10814
11200
12144
8628
4408
10828
12740
13914
11132
10406
12744
10422
11724
15946
13740
10106
8708
10532
14322
9110
11812
11004
7206
6204
9014
5906
7816
6510
7222
8728
12934
9216
5004
5806
8628
9012
9322
16054
12518
13852
14928
14212
11716
13316
12012
15418
15916
11416
8816
12622
10220
8808
8014
12800
16036
6610
10706
7600
14032
15306
6404
7204
9302
8604
8316
15430
11622
12408
9404
12008
16758
8200
9208
7302
9942
10036
7106
9312
8426
8306
9212
6302
7510
7628
9816
9804
10106
12718
12010
10706
11106
12736
15656
10944
12712
16644
15330
10200
14542
9242
7804
11400
8810
12556
14524
14544
19712
14208
13912
14726
10614
10242
10228
10506
13604
12320
10208
7506
11508
8302
8916
6412
13360
5702
9208
11432
12518
8702
11320
12514
8204
14028
14816
13524
8910
9604
10102
8302
10512
11412
12850
8706
8422
12112
16222
10712
12204
12928
10416
9330
9504
16516
10816
7908
11502
13236
12304
13512
12620
14102
11416
13906
16128
14612
14430
18046
16012
11220
10936
11934
10810
8520
7720
11610
11220
6920
10508
12012
10302
11908
11130
11204
8106
11718
4804
5400
5902
18850
12120
12108
11404
10406
11604
8408
4702
10320
5606
8216
13328
7118
3702
10200
11510
13916
7604
9110
13630
12214
16110
10218
13910
13518
10910
14720
10612
12404
13704
18122
13106
14808
14214
14118
9622
11212
11916
9800
13516
11430
10308
17320
15962
11946
13118
9206
14122
15608
12902
13112
11616
9102
17004
15320
8108
17168
12132
16420
9200
14306
12308
13512
14436
9324
15548
13844
15114
13314
15626
13716
17042
9814
17514
12502
15614
17942
14436
15026
14638
9806
10614
9102
11118
19534
20132
12612
19124
15330
11912
14310
12310
6204
8302
7504
7924
11706
10302
5808
10502
9004
9604
16022
8800
12318
12604
17908
17446
20128
9848
10844
13642
9610
7102
9104
10120
12744
11708
10710
12116
12728
14338
16444
14106
12626
12722
11008
10318
7320
8222
13736
14014
12308
11134
8330
16424
10902
11220
15014
10800
13312
11200
12400
15222
17436
11906
8608
7320
10514
9412
10404
8102
5600
8030
8206
8506
8408
7106
7306
6502
5610
6204
14110
9102
13226
11240
10916
5600
10120
11012
8112
5308
9808
9004
6816
10106
7818
11044
10346
11000
12012
14132
12420
12116
10804
8706
16354
17334
16012
10732
9414
8502
7310
14216
11214
12408
10210
8706
11828
9916
6508
10004
11122
8212
8804
7706
6004
5304
4400
12336
9620
8404
12644
9814
9214
9000
9514
15104
5106
8914
6708
9102
6604
11422
8022
8812
9008
10212
6210
7220
7004
10404
8122
6414
7210
12004
9004
18516
16218
13502
9408
12016
15414
12524
7810
7204
8004
12328
16130
12018
8706
6914
9704
9820
8812
14410
13330
8606
7920
7010
7302
8226
13030
10204
8712
7314
12432
10410
10608
9310
16110
13912
13816
9106
9004
10212
12412
8604
9904
9902
14008
12204
9710
6006
13920
13622
14624
16200
17438
13106
11904
8608
12420
13006
9910
9518
14650
11934
12106
15924
13212
14208
15724
17624
9626
11528
13536
21004
11828
12414
11912
11418
6800
12902
11222
10508
10102
10520
13610
10724
10054
13118
11508
12618
16976
10142
11408
10824
15212
11846
12936
12012
8908
7108
10210
11222
10310
9508
7406
12010
14130
13912
11808
17170
15856
13052
11704
12542
14436
12518
5600
7000
7804
10712
8504
18028
16318
12506
18630
13616
10610
10502
14914
13228
11522
12220
16624
10236
5616
7510
8206
11706
11506
17680
14248
13036
11710
7132
10818
13170
9214
3502
13012
10014
7108
13106
9804
14022
12016
9204
9324
10930
9200
13804
11728
8106
13822
12902
13008
11406
14642
10310
8302
13608
9400
8302
7506
13544
9706
6306
9910
8518
9120
16460
12126
6502
6702
9928
9902
5512
20436
13422
15734
14114
12804
13010
10404
10518
10724
14750
13214
11714
8718
15038
9804
7102
7910
5604
18718
12912
13216
11616
8400
7604
12432
11016
11704
15812
9208
2512
9928
4608
4904
8502
14138
10428
11430
2200
2600
3200
6310
6718
4302
11228
3814
13884
14858
7722
14108
11034
13820
11004
8708
9018
10004
6818
2400
3902
2204
3806
10414
10408
8106
3600
12600
9204
10306
13016
13322
15412
10404
12906
10318
11922
11828
12706
9702
14112
10220
11942
12814
13106
10716
7702
7106
14338
9610
12508
9608
6404
11206
12414
9630
6702
9014
11612
8038
8504
10010
10619
16222
7404
7912
10108
10616
10102
13006
8912
6804
6526
5510
4200
5102
4606
3502
3204
10800
7502
10902
8702
10906
13130
10902
6604
8910
8800
10506
10518
10408
12420
9708
10808
7600
5400
8400
9012
10014
10004
9626
8928
13638
8106
6502
4800
7400
9622
8628
8110
9524
9816
7800
9804
8706
10506
6102
10522
13120
9502
8710
8302
11818
14638
5804
11502
9200
8404
11706
9518
11710
12510
9920
14920
6506
6810
7110
5302
5502
7110
8718
5606
4600
9502
7004
9302
5104
4000
5506
7000
10408
11510
12410
11004
8908
8204
12922
6010
6506
7920
7600
5606
2400
3814
4702
7004
7604
5404
5102
4800
3600
5510
3400
4806
8106
3902
7702
5804
7942
7614
5110
3102
2004
4504
4600
6902
11314
4808
3906
4306
4504
7112
6302
5906
6806
5706
2304
4712
4702
4616
1902
2600
4200
3302
3504
3004
5316
2000
5004
5102
5502
6600
6914
2902
3902
2600
3912
4206
10114
9518
6600
4508
3504
7912
6400
8004
8420
4528
7412
4014
5518
4006
3808
5720
3712
6014
5600
5302
4010
5200
9030
4206
4606
6830
7216
6608
3902
3200
3904
5902
7948
4000
4524
3216
600
3520
5600
5528
5522
6600
5800
4004
3702
3706
2400
4410
4400
4624
2400
2800
3200
6302
8342
5512
9010
2610
4102
2604
5118
2000
3306
7534
6216
9948
5352
4710
3606
7032
6404
7208
4904
4800
6302
4812
4204
5616
4214
3806
5020
4816
3804
3110
2200
2604
1400
2800
2502
4504
2408
3702
8000
4902
5306
5400
5110
3704
2804
2810
3502
1600
5508
5618
5606
9114
5504
3108
5000
8916
2606
1504
4212
7006
4400
4004
7400
5302
3102
2000
1502
3702
3600
4400
7204
4004
4702
4206
8848
4608
2616
3102
5406
8016
3504
5702
4710
2504
3316
3204
5908
2302
3800
4606
3502
4600
4920
5908
5206
4804
6306
7806
5200
4606
3702
6032
7422
8126
5528
3104
3904
2600
5004
8144
6532
7004
4906
5102
3902
9114
4204
4606
2400
2702
3200
2400
6008
2200
4200
6608
6604
4600
4702
6302
7510
4808
5604
2906
2400
3000
3508
2000
2400
2302
800
3518
2104
5200
5324
3918
5000
2302
2200
6702
3406
2404
3506
5102
3400
2502
6400
4200
4000
7502
4000
7106
6434
6306
5502
3502
6406
4908
4206
7906
9006
7404
8102
2400
3614
4920
2104
800
200
0
2600
3000
6750
4808
3902
2902
1800
3404
3404
2400
4504
1400
2304
3502
1800
4302
4910
3200
3604
3302
4600
4902
3308
4208
5118
7616
5518
2600
5414
3902
6730
4404
6006
3508
2400
3912
5006
5704
3718
2904
3800
5308
3608
3920
4424
4704
3110
1000
3404
7304
5808
9102
6400
3302
7800
5800
7600
4712
4104
6302
3000
6000
2302
3502
5408
8016
4312
7620
7604
4702
4702
4214
5904
3106
800
3128
4400
4216
7128
8806
3600
4108
3310
7032
6806
7308
10546
4016
4816
3310
4406
8730
7022
5412
8054
5502
5104
3606
4232
10124
5310
6114
5502
7200
7910
3800
5600
5000
6542
4516
3502
6610
3200
3400
10604
7102
4804
6412
5302
4708
7604
4906
5000
3702
4000
6208
12422
8416
7004
5400
3200
6400
8914
10016
5200
9310
11200
11010
7008
2102
9228
6312
8708
7310
9914
7302
6308
6412
9108
11720
9308
6712
5804
5606
10838
7630
5004
5504
5230
5820
3200
6130
5800
5800
6404
2800
8104
6904
10722
4604
5308
9534
8128
5508
9302
6800
6410
6206
9702
11008
14148
8312
6502
7118
6510
4600
5110
7102
6304
7404
9608
12710
5102
8906
6200
8908
5000
6102
6102
15092
7512
8914
6902
5600
4306
10636
9340
9112
8310
4804
8922
5200
14130
10528
7812
4600
5710
3806
9404
8102
8220
6910
6502
5902
8400
6310
7616
6702
12404
7826
6000
6204
9702
7404
4102
7400
10706
9224
7612
4912
7910
8816
10042
10034
5502
6132
5304
11340
11510
11346
6600
6534
3302
7024
7806
9212
15130
11126
9006
8600
14604
13624
9110
10000
5816
8600
5302
7304
10404
11126
16518
9524
14616
15918
19412
17224
12132
13416
11628
11434
10628
10318
8512
13422
12610
9622
12318
15214
10324
8444
12706
12040
15518
8810
7302
4004
6526
7812
10432
4702
7910
9000
6302
10330
7106
10220
14124
13732
13120
13634
7104
7310
8408
19112
11344
10026
13218
11610
13302
9110
11728
8906
9600
13418
11732
13636
15344
13116
9810
15736
11118
7400
9210
6204
7720
8000
10206
7904
8812
10432
6104
7010
8020
9340
4902
6404
9208
6206
8404
14908
11614
14646
12630
18616
14544
12410
9102
11106
7920
13824
6102
7606
6706
7404
10206
13014
10608
10630
15804
12808
8706
9424
11436
7308
7302
4704
7222
9650
11106
13332
20770
11836
9112
10910
9600
9102
8614
10034
11330
10122
13926
11134
11804
15920
15902
10206
8404
8702
6408
10608
10108
15828
14134
12404
13922
12758
11812
11430
9228
13254
15042
14016
10220
6200
9022
11320
10414
7820
6806
6902
9836
11104
9112
8102
10400
8600
9102
7302
15628
11808
16314
15116
13216
7102
10880
6204
17534
12000
13812
12312
10810
10102
12148
13718
10010
13502
7120
8106
3702
9110
11404
9206
7506
6408
6902
9600
6000
9212
9906
9804
12808
12604
10904
11408
12810
14508
9924
9000
11004
6302
6704
7902
6510
8516
17242
15310
7404
9204
10016
12646
11808
13064
5302
10426
5404
6012
7612
8924
10420
10220
9112
12516
11924
9014
6306
9306
7408
10212
7928
6604
7806
7510
6306
7304
13004
8902
11108
11726
11816
8410
10508
5118
11920
8600
6306
6400
6918
10404
7912
12930
13910
7200
14010
7806
10620
7710
8118
8706
8810
13018
12452
9704
17164
7816
11406
10346
9911
7016
13916
11718
11808
13846
12922
12052
14606
9024
12108
7600
11502
8414
12012
10110
14434
12512
13006
9206
12606
10830
11408
10206
9114
7608
8436
14142
8810
11506
8308
11510
14914
19722
15408
15716
12912
14744
16080
23528
18508
10110
14310
14704
15524
11406
19720
13020
17144
11332
8314
14324
12212
13010
12534
16452
14136
15716
11702
13328
11326
9508
7708
16220
10306
8918
13256
13830
9814
17314
14632
8502
9908
11604
7504
4902
8502
10102
9302
11612
13800
7204
9910
16128
9120
9400
13906
12112
13232
10414
11812
13832
16620
12106
11806
12404
6606
8706
10904
12726
9112
9420
15722
11706
10336
12922
14010
13622
9914
9820
9204
8914
5704
5404
8502
10028
12154
12314
16612
14424
9808
14518
11808
15132
8310
17508
16120
13432
16946
10446
14112
11808
7502
12018
6902
7810
11308
12932
11426
10126
12308
13526
10618
10200
7110
11506
13453
11250
9612
11316
7010
13820
12126
9600
7706
6806
8710
11706
8908
12950
8308
13612
14718
16432
16716
14116
13534
10506
8702
8430
9000
9302
6204
4600
6306
11608
8206
7106
10110
4200
8110
5902
7124
10210
11108
6108
7000
13114
9106
2302
